,0
2998,3
2999,0
3000,4
3001,2
3002,2
3003,0
3004,1
3005,0
3006,3
3007,3
3008,0
3009,0
3010,3
3011,0
3012,2
3013,3
3014,4
3015,3
3016,1
3017,3
3018,4
3019,4
3020,3
3021,3
3022,0
3023,4
3024,1
3025,1
3026,0
3027,2
3028,1
3029,1
3030,3
3031,0
3032,4
3033,2
3034,2
3035,0
3036,4
3037,2
3038,2
3039,2
3040,2
3041,1
3042,1
3043,2
3044,0
3045,4
3046,0
3047,3
3048,0
3049,0
3050,0
3051,0
3052,3
3053,1
3054,3
3055,3
3056,1
3057,0
3058,0
3059,3
3060,2
3061,0
3062,4
3063,4
3064,1
3065,1
3066,0
3067,2
3068,1
3069,3
3070,1
3071,2
3072,1
3073,3
3074,4
3075,0
3076,2
3077,2
3078,2
3079,3
3080,4
3081,3
3082,0
3083,4
3084,2
3085,3
3086,0
3087,0
3088,3
3089,2
3090,0
3091,0
3092,1
3093,0
3094,0
3095,2
3096,1
3097,0
3098,0
3099,2
3100,4
3101,1
3102,2
3103,1
3104,2
3105,3
3106,4
3107,2
3108,3
3109,4
3110,0
3111,1
3112,4
3113,2
3114,2
3115,0
3116,4
3117,1
3118,4
3119,0
3120,2
3121,4
3122,4
3123,4
3124,1
3125,0
3126,1
3127,2
3128,0
3129,1
3130,1
3131,0
3132,3
3133,0
3134,1
3135,0
3136,0
3137,1
3138,1
3139,1
3140,3
3141,2
3142,4
3143,1
3144,3
3145,3
3146,3
3147,1
3148,0
3149,1
3150,3
3151,3
3152,0
3153,0
3154,0
3155,0
3156,3
3157,4
3158,4
3159,1
3160,3
3161,3
3162,0
3163,2
3164,1
3165,2
3166,0
3167,2
3168,0
3169,0
3170,1
3171,4
3172,1
3173,1
3174,2
3175,0
3176,1
3177,0
3178,2
3179,0
3180,4
3181,1
3182,0
3183,2
3184,2
3185,3
3186,2
3187,0
3188,0
3189,3
3190,1
3191,3
3192,2
3193,0
3194,0
3195,3
3196,1
3197,2
3198,2
3199,1
3200,4
3201,2
3202,2
3203,3
3204,4
3205,1
3206,2
3207,4
3208,0
3209,0
3210,2
3211,0
3212,0
3213,0
3214,0
3215,0
3216,2
3217,1
3218,1
3219,2
3220,0
3221,2
3222,2
3223,1
3224,0
3225,1
3226,0
3227,0
3228,0
3229,0
3230,3
3231,4
3232,0
3233,1
3234,3
3235,0
3236,0
3237,1
3238,3
3239,3
3240,0
3241,3
3242,1
3243,2
3244,1
3245,1
3246,3
3247,0
3248,1
3249,1
3250,0
3251,3
3252,2
3253,2
3254,1
3255,3
3256,1
3257,2
3258,1
3259,2
3260,0
3261,2
3262,2
3263,1
3264,2
3265,2
3266,0
3267,3
3268,2
3269,4
3270,4
3271,2
3272,0
3273,0
3274,1
3275,4
3276,3
3277,4
3278,3
3279,2
3280,0
3281,0
3282,4
3283,0
3284,3
3285,3
3286,1
3287,0
3288,3
3289,2
3290,0
3291,0
3292,3
3293,2
3294,0
3295,0
3296,0
3297,2
3298,2
3299,0
3300,0
3301,1
3302,4
3303,0
3304,1
3305,2
3306,1
3307,4
3308,4
3309,3
3310,4
3311,2
3312,1
3313,1
3314,4
3315,3
3316,4
3317,4
3318,0
3319,0
3320,3
3321,2
3322,0
3323,1
3324,3
3325,3
3326,3
3327,3
3328,0
3329,1
3330,3
3331,2
3332,1
3333,2
3334,4
3335,4
3336,3
3337,2
3338,0
3339,2
3340,1
3341,2
3342,3
3343,0
3344,3
3345,2
3346,4
3347,3
3348,4
3349,2
3350,4
3351,2
3352,0
3353,1
3354,0
3355,2
3356,4
3357,3
3358,3
3359,2
3360,2
3361,4
3362,1
3363,0
3364,4
3365,2
3366,1
3367,4
3368,0
3369,3
3370,1
3371,3
3372,3
3373,0
3374,3
3375,0
3376,0
3377,3
3378,3
3379,4
3380,2
3381,0
3382,4
3383,1
3384,1
3385,2
3386,0
3387,3
3388,3
3389,0
3390,2
3391,3
3392,3
3393,1
3394,1
3395,0
3396,3
3397,2
3398,4
3399,1
3400,2
3401,2
3402,3
3403,1
3404,3
3405,0
3406,0
3407,1
3408,3
3409,1
3410,0
3411,3
3412,2
3413,4
3414,2
3415,0
3416,2
3417,0
3418,0
3419,1
3420,2
3421,1
3422,2
3423,3
3424,2
3425,0
3426,2
3427,3
3428,1
3429,1
3430,1
3431,2
3432,2
3433,1
3434,0
3435,3
3436,3
3437,1
3438,3
3439,3
3440,4
3441,4
3442,0
3443,0
3444,0
3445,2
3446,3
3447,1
3448,2
3449,1
3450,2
3451,3
3452,3
3453,2
3454,3
3455,0
3456,1
3457,2
3458,2
3459,1
3460,3
3461,2
3462,1
3463,1
3464,0
3465,1
3466,3
3467,3
3468,2
3469,2
3470,1
3471,1
3472,2
3473,2
3474,2
3475,4
3476,4
3477,2
3478,0
3479,3
3480,1
3481,2
3482,2
3483,2
3484,1
3485,3
3486,1
3487,0
3488,1
3489,1
3490,1
3491,3
3492,3
3493,1
3494,2
3495,3
3496,2
3497,2
3498,3
3499,4
3500,0
3501,2
3502,2
3503,3
3504,0
3505,0
3506,0
3507,2
3508,2
3509,3
3510,3
3511,3
3512,0
3513,3
3514,4
3515,2
3516,4
3517,2
3518,1
3519,2
3520,3
3521,0
3522,3
3523,2
3524,1
3525,0
3526,4
3527,3
3528,2
3529,0
3530,4
3531,3
3532,2
3533,0
3534,2
3535,2
3536,4
3537,3
3538,3
3539,1
3540,1
3541,3
3542,3
3543,1
3544,0
3545,2
3546,2
3547,2
3548,2
3549,2
3550,0
3551,0
3552,2
3553,3
3554,1
3555,1
3556,2
3557,0
3558,0
3559,1
3560,2
3561,4
3562,4
3563,2
3564,1
3565,2
3566,0
3567,0
3568,1
3569,4
3570,4
3571,2
3572,2
3573,0
3574,2
3575,2
3576,3
3577,4
3578,4
3579,0
3580,1
3581,3
3582,0
3583,0
3584,4
3585,3
3586,2
3587,1
3588,2
3589,3
3590,0
3591,2
3592,2
3593,4
3594,2
3595,3
3596,2
3597,4
3598,2
3599,0
3600,1
3601,4
3602,1
3603,1
3604,4
3605,2
3606,2
3607,4
3608,3
3609,3
3610,0
3611,3
3612,3
3613,3
3614,4
3615,1
3616,0
3617,0
3618,0
3619,0
3620,1
3621,0
3622,4
3623,4
3624,0
3625,1
3626,1
3627,1
3628,2
3629,2
3630,3
3631,3
3632,3
3633,0
3634,1
3635,0
3636,1
3637,0
3638,4
3639,2
3640,2
3641,2
3642,3
3643,4
3644,4
3645,2
3646,1
3647,0
3648,2
3649,2
3650,3
3651,0
3652,3
3653,0
3654,2
3655,0
3656,2
3657,0
3658,0
3659,0
3660,1
3661,4
3662,0
3663,3
3664,1
3665,3
3666,2
3667,1
3668,4
3669,3
3670,1
3671,4
3672,2
3673,1
3674,3
3675,0
3676,3
3677,0
3678,0
3679,2
3680,3
3681,2
3682,4
3683,2
3684,0
3685,0
3686,2
3687,0
3688,3
3689,0
3690,4
3691,3
3692,3
3693,1
3694,3
3695,3
3696,4
3697,1
3698,4
3699,3
3700,2
3701,1
3702,4
3703,1
3704,0
3705,3
3706,2
3707,3
3708,1
3709,1
3710,3
3711,0
3712,4
3713,1
3714,3
3715,0
3716,2
3717,1
3718,4
3719,3
3720,0
3721,4
3722,2
3723,2
3724,2
3725,3
3726,1
3727,0
3728,0
3729,3
3730,3
3731,2
3732,1
3733,4
3734,4
3735,2
3736,2
3737,0
3738,1
3739,0
3740,3
3741,4
3742,3
3743,1
3744,4
3745,0
3746,0
3747,1
3748,1
3749,1
3750,1
3751,0
3752,0
3753,4
3754,4
3755,1
3756,0
3757,3
3758,4
3759,0
3760,2
3761,3
3762,2
3763,0
3764,1
3765,3
3766,2
3767,2
3768,3
3769,2
3770,4
3771,2
3772,2
3773,0
3774,3
3775,4
3776,2
3777,3
3778,3
3779,3
3780,2
3781,2
3782,3
3783,3
3784,1
3785,4
3786,1
3787,0
3788,3
3789,3
3790,4
3791,3
3792,0
3793,0
3794,3
3795,0
3796,4
3797,0
3798,1
3799,0
3800,4
3801,1
3802,1
3803,3
3804,2
3805,0
3806,4
3807,3
3808,1
3809,0
3810,2
3811,0
3812,0
3813,4
3814,2
3815,1
3816,3
3817,2
3818,2
3819,0
3820,0
3821,0
3822,2
3823,3
3824,1
3825,0
3826,2
3827,1
3828,4
3829,2
3830,0
3831,2
3832,0
3833,1
3834,2
3835,4
3836,3
3837,0
3838,1
3839,1
3840,2
3841,0
3842,0
3843,3
3844,1
3845,2
3846,1
3847,1
3848,1
3849,1
3850,4
3851,0
3852,0
3853,1
3854,3
3855,0
3856,3
3857,3
3858,2
3859,4
3860,1
3861,0
3862,4
3863,0
3864,3
3865,0
3866,1
3867,2
3868,3
3869,0
3870,3
3871,2
3872,0
3873,1
3874,2
3875,4
3876,2
3877,0
3878,3
3879,0
3880,2
3881,3
3882,4
3883,0
3884,4
3885,3
3886,4
3887,3
3888,1
3889,2
3890,4
3891,2
3892,3
3893,1
3894,2
3895,0
3896,0
3897,3
3898,0
3899,1
3900,0
3901,4
3902,0
3903,2
3904,2
3905,0
3906,2
3907,2
3908,1
3909,2
3910,0
3911,2
3912,2
3913,0
3914,1
3915,3
3916,3
3917,1
3918,1
3919,1
3920,3
3921,2
3922,0
3923,2
3924,3
3925,2
3926,3
3927,1
3928,3
3929,4
3930,2
3931,0
3932,4
3933,1
3934,2
3935,3
3936,0
3937,3
3938,1
3939,4
3940,2
3941,0
3942,2
3943,1
3944,4
3945,2
3946,3
3947,1
3948,3
3949,2
3950,3
3951,0
3952,2
3953,0
3954,3
3955,3
3956,3
3957,1
3958,0
3959,2
3960,3
3961,0
3962,0
3963,1
3964,0
3965,3
3966,1
3967,3
3968,2
3969,0
3970,1
3971,3
3972,1
3973,2
3974,2
3975,2
3976,1
3977,3
3978,0
3979,2
3980,1
3981,1
3982,2
3983,2
3984,4
3985,3
3986,2
3987,1
3988,4
3989,2
3990,2
3991,3
3992,2
3993,0
3994,0
3995,0
3996,2
3997,3
3998,1
3999,2
4000,4
4001,2
4002,3
4003,2
4004,3
4005,2
4006,4
4007,0
4008,4
4009,0
4010,3
4011,1
4012,3
4013,3
4014,3
4015,3
4016,2
4017,0
4018,0
4019,3
4020,2
4021,2
4022,2
4023,1
4024,2
4025,3
4026,2
4027,1
4028,2
4029,0
4030,4
4031,1
4032,3
4033,3
4034,2
4035,1
4036,3
4037,4
4038,2
4039,1
4040,2
4041,4
4042,0
4043,2
4044,0
4045,0
4046,2
4047,0
4048,0
4049,0
4050,1
4051,3
4052,2
4053,3
4054,1
4055,1
4056,0
4057,2
4058,1
4059,3
4060,0
4061,2
4062,2
4063,2
4064,2
4065,2
4066,2
4067,0
4068,3
4069,2
4070,2
4071,3
4072,3
4073,1
4074,4
4075,3
4076,3
4077,2
4078,0
4079,2
4080,0
4081,3
4082,0
4083,2
4084,2
4085,3
4086,1
4087,3
4088,0
4089,4
4090,3
4091,2
4092,3
4093,2
4094,2
4095,2
4096,0
4097,2
4098,2
4099,3
4100,2
4101,2
4102,3
4103,2
4104,0
4105,3
4106,1
4107,1
4108,3
4109,3
4110,3
4111,1
4112,4
4113,2
4114,0
4115,3
4116,2
4117,0
4118,2
4119,3
4120,0
4121,2
4122,3
4123,1
4124,0
4125,2
4126,3
4127,1
4128,2
4129,0
4130,1
4131,2
4132,1
4133,3
4134,3
4135,4
4136,3
4137,0
4138,4
4139,0
4140,3
4141,3
4142,0
4143,2
4144,2
4145,2
4146,3
4147,1
4148,0
4149,3
4150,4
4151,4
4152,3
4153,1
4154,0
4155,4
4156,1
4157,3
4158,1
4159,2
4160,1
4161,3
4162,0
4163,2
4164,3
4165,2
4166,2
4167,4
4168,2
4169,0
4170,3
4171,2
4172,2
4173,3
4174,1
4175,0
4176,4
4177,1
4178,2
4179,4
4180,0
4181,0
4182,3
4183,0
4184,0
4185,1
4186,1
4187,4
4188,1
4189,0
4190,1
4191,2
4192,3
4193,0
4194,0
4195,0
4196,4
4197,0
4198,1
4199,0
4200,0
4201,1
4202,1
4203,2
4204,4
4205,0
4206,3
4207,0
4208,1
4209,0
4210,1
4211,3
4212,0
4213,4
4214,0
4215,2
4216,3
4217,4
4218,0
4219,2
4220,0
4221,4
4222,1
4223,2
4224,1
4225,0
4226,0
4227,0
4228,0
4229,3
4230,0
4231,0
4232,4
4233,0
4234,1
4235,4
4236,2
4237,2
4238,0
4239,4
4240,3
4241,2
4242,0
4243,0
4244,1
4245,3
4246,0
4247,3
4248,4
4249,2
4250,3
4251,0
4252,2
4253,2
4254,0
4255,0
4256,0
4257,3
4258,3
4259,1
4260,0
4261,1
4262,1
4263,2
4264,4
4265,1
4266,4
4267,3
4268,2
4269,3
4270,0
4271,0
4272,0
4273,0
4274,2
4275,2
4276,3
4277,1
4278,2
4279,2
4280,1
4281,0
4282,3
4283,1
4284,4
4285,3
4286,2
4287,3
4288,3
4289,1
4290,3
4291,3
4292,3
4293,1
4294,3
4295,2
4296,0
4297,4
4298,0
4299,4
4300,1
4301,4
4302,2
4303,0
4304,4
4305,2
4306,0
4307,1
4308,0
4309,0
4310,0
4311,3
4312,2
4313,4
4314,2
4315,0
4316,2
4317,1
4318,2
4319,0
4320,0
4321,2
4322,4
4323,3
4324,1
4325,2
4326,3
4327,0
4328,1
4329,4
4330,2
4331,1
4332,2
4333,4
4334,1
4335,0
4336,0
4337,2
4338,0
4339,3
4340,1
4341,1
4342,0
4343,3
4344,3
4345,0
4346,3
4347,2
4348,4
4349,4
4350,4
4351,2
4352,1
4353,3
4354,1
4355,1
4356,4
4357,2
4358,1
4359,2
4360,1
4361,2
4362,2
4363,2
4364,3
4365,1
4366,3
4367,1
4368,2
4369,1
4370,4
4371,4
4372,2
4373,1
4374,0
4375,3
4376,1
4377,2
4378,3
4379,3
4380,2
4381,1
4382,4
4383,4
4384,2
4385,1
4386,1
4387,3
4388,3
4389,4
4390,0
4391,0
4392,4
4393,3
4394,4
4395,1
4396,0
4397,4
4398,0
4399,0
4400,2
4401,1
4402,2
4403,3
4404,2
4405,0
4406,0
4407,1
4408,0
4409,0
4410,2
4411,0
4412,2
4413,2
4414,2
4415,4
4416,1
4417,0
4418,0
4419,2
4420,0
4421,3
4422,3
4423,2
4424,1
4425,1
4426,2
4427,3
4428,3
4429,2
4430,1
4431,2
4432,1
4433,0
4434,3
4435,0
4436,0
4437,4
4438,1
4439,2
4440,3
4441,0
4442,0
4443,0
4444,4
4445,3
4446,3
4447,1
4448,1
4449,2
4450,0
4451,3
4452,2
4453,2
4454,0
4455,2
4456,3
4457,3
4458,0
4459,2
4460,0
4461,2
4462,1
4463,3
4464,3
4465,0
4466,0
4467,3
4468,0
4469,4
4470,4
4471,1
4472,1
4473,1
4474,0
4475,1
4476,3
4477,2
4478,0
4479,2
4480,3
4481,1
4482,3
4483,1
4484,2
4485,2
4486,4
4487,4
4488,3
4489,2
4490,4
4491,1
4492,2
4493,1
4494,2
4495,3
4496,2
4497,1
4498,2
4499,0
4500,1
4501,3
4502,0
4503,3
4504,0
4505,3
4506,2
4507,0
4508,4
4509,2
4510,4
4511,0
4512,1
4513,2
4514,4
4515,4
4516,3
4517,3
4518,3
4519,3
4520,0
4521,0
4522,1
4523,1
4524,2
4525,1
4526,2
4527,1
4528,2
4529,0
4530,3
4531,1
4532,3
4533,2
4534,3
4535,3
4536,1
4537,1
4538,1
4539,0
4540,1
4541,0
4542,3
4543,0
4544,0
4545,0
4546,3
4547,1
4548,1
4549,2
4550,4
4551,1
4552,0
4553,0
4554,0
4555,4
4556,0
4557,3
4558,0
4559,4
4560,2
4561,1
4562,0
4563,0
4564,2
4565,0
4566,2
4567,3
4568,0
4569,0
4570,2
4571,2
4572,3
4573,3
4574,0
4575,3
4576,0
4577,0
4578,3
4579,4
4580,2
4581,1
4582,0
4583,2
4584,4
4585,4
4586,3
4587,2
4588,3
4589,0
4590,0
4591,2
4592,0
4593,1
4594,0
4595,2
4596,1
4597,0
4598,4
4599,1
4600,0
4601,4
4602,2
4603,1
4604,0
4605,2
4606,1
4607,2
4608,0
4609,2
4610,3
4611,0
4612,2
4613,0
4614,3
4615,0
4616,1
4617,2
4618,3
4619,2
4620,1
4621,1
4622,0
4623,2
4624,1
4625,3
4626,2
4627,0
4628,0
4629,1
4630,3
4631,1
4632,4
4633,3
4634,3
4635,2
4636,3
4637,2
4638,4
4639,4
4640,2
4641,1
4642,2
4643,3
4644,0
4645,4
4646,2
4647,2
4648,3
4649,2
4650,0
4651,1
4652,1
4653,2
4654,2
4655,1
4656,2
4657,0
4658,2
4659,1
4660,2
4661,3
4662,3
4663,1
4664,2
4665,0
4666,3
4667,1
4668,1
4669,3
4670,1
4671,0
4672,4
4673,4
4674,1
4675,2
4676,1
4677,3
4678,0
4679,3
4680,3
4681,0
4682,1
4683,1
4684,2
4685,2
4686,2
4687,3
4688,2
4689,1
4690,2
4691,2
4692,0
4693,0
4694,2
4695,1
4696,3
4697,1
4698,0
4699,1
4700,4
4701,2
4702,2
4703,3
4704,2
4705,1
4706,4
4707,3
4708,0
4709,3
4710,0
4711,1
4712,3
4713,0
4714,2
4715,0
4716,3
4717,2
4718,1
4719,0
4720,2
4721,1
4722,1
4723,2
4724,2
4725,1
4726,3
4727,1
4728,1
4729,3
4730,2
4731,3
4732,1
4733,0
4734,0
4735,0
4736,1
4737,2
4738,2
4739,2
4740,2
4741,1
4742,3
4743,2
4744,4
4745,2
4746,0
4747,2
4748,2
4749,4
4750,2
4751,3
4752,2
4753,4
4754,2
4755,1
4756,3
4757,2
4758,3
4759,3
4760,3
4761,0
4762,3
4763,3
4764,0
4765,2
4766,0
4767,2
4768,0
4769,2
4770,1
4771,2
4772,0
4773,3
4774,3
4775,4
4776,2
4777,0
4778,0
4779,1
4780,2
4781,1
4782,2
4783,0
4784,0
4785,1
4786,0
4787,1
4788,2
4789,3
4790,4
4791,0
4792,0
4793,1
4794,0
4795,4
4796,2
4797,4
4798,0
4799,1
4800,2
4801,0
4802,3
4803,2
4804,3
4805,0
4806,0
4807,2
4808,0
4809,1
4810,3
4811,2
4812,2
4813,1
4814,2
4815,3
4816,0
4817,3
4818,2
4819,1
4820,3
4821,3
4822,1
4823,4
4824,1
4825,0
4826,3
4827,0
4828,3
4829,4
4830,3
4831,0
4832,1
4833,0
4834,1
4835,2
4836,2
4837,2
4838,2
4839,1
4840,0
4841,3
4842,1
4843,3
4844,3
4845,3
4846,2
4847,0
4848,3
4849,4
4850,1
4851,2
4852,4
4853,1
4854,3
4855,1
4856,4
4857,1
4858,0
4859,1
4860,3
4861,1
4862,4
4863,2
4864,0
4865,3
4866,1
4867,0
4868,3
4869,3
4870,2
4871,1
4872,1
4873,2
4874,1
4875,0
4876,0
4877,2
4878,1
4879,3
4880,2
4881,4
4882,0
4883,1
4884,0
4885,1
4886,0
4887,1
4888,1
4889,3
4890,1
4891,3
4892,3
4893,1
4894,1
4895,0
4896,4
4897,1
4898,2
4899,0
4900,3
4901,3
4902,2
4903,3
4904,3
4905,4
4906,3
4907,4
4908,2
4909,2
4910,0
4911,3
4912,0
4913,1
4914,2
4915,0
4916,2
4917,3
4918,2
4919,4
4920,3
4921,4
4922,0
4923,2
4924,1
4925,3
4926,2
4927,4
4928,0
4929,1
4930,0
4931,0
4932,0
4933,0
4934,2
4935,4
4936,2
4937,1
4938,0
4939,1
4940,4
4941,2
4942,2
4943,2
4944,0
4945,4
4946,3
4947,0
4948,2
4949,2
4950,3
4951,1
4952,2
4953,2
4954,1
4955,2
4956,0
4957,2
4958,1
4959,4
4960,4
4961,0
4962,0
4963,1
4964,1
4965,3
4966,0
4967,1
4968,2
4969,3
4970,3
4971,0
4972,1
4973,2
4974,1
4975,4
4976,0
4977,2
4978,0
4979,3
4980,1
4981,3
4982,1
4983,3
4984,3
4985,2
4986,0
4987,2
4988,0
4989,2
4990,1
4991,0
4992,0
4993,1
4994,2
4995,2
4996,0
4997,3
4998,3
4999,0
5000,1
5001,3
5002,0
5003,0
5004,0
5005,0
5006,0
5007,1
5008,3
5009,3
5010,4
5011,2
5012,0
5013,3
5014,3
5015,2
5016,3
5017,2
5018,3
5019,2
5020,3
5021,1
5022,4
5023,4
5024,0
5025,2
5026,1
5027,3
5028,0
5029,0
5030,1
5031,4
5032,1
5033,0
5034,1
5035,2
5036,2
5037,3
5038,1
5039,3
5040,2
5041,1
5042,1
5043,0
5044,3
5045,2
5046,3
5047,2
5048,3
5049,1
5050,0
5051,3
5052,0
5053,4
5054,3
5055,1
5056,1
5057,0
5058,1
5059,0
5060,1
5061,2
5062,2
5063,3
5064,1
5065,3
5066,2
5067,0
5068,2
5069,2
5070,1
5071,0
5072,3
5073,0
5074,1
5075,3
5076,3
5077,2
5078,3
5079,2
5080,3
5081,1
5082,0
5083,2
5084,0
5085,2
5086,3
5087,0
5088,4
5089,3
5090,1
5091,3
5092,2
5093,1
5094,4
5095,1
5096,2
5097,2
5098,3
5099,0
5100,0
5101,0
5102,2
5103,1
5104,1
5105,0
5106,4
5107,2
5108,3
5109,3
5110,1
5111,4
5112,1
5113,1
5114,1
5115,0
5116,4
5117,1
5118,1
5119,3
5120,3
5121,2
5122,1
5123,2
5124,2
5125,0
5126,2
5127,1
5128,3
5129,3
5130,3
5131,1
5132,4
5133,1
5134,2
5135,3
5136,3
5137,4
5138,1
5139,0
5140,4
5141,2
5142,1
5143,3
5144,0
5145,2
5146,0
5147,1
5148,1
5149,3
5150,0
5151,0
5152,2
5153,3
5154,2
5155,2
5156,3
5157,1
5158,2
5159,3
5160,1
5161,2
5162,2
5163,2
5164,3
5165,4
5166,2
5167,3
5168,3
5169,0
5170,0
5171,2
5172,2
5173,1
5174,3
5175,3
5176,4
5177,1
5178,2
5179,1
5180,2
5181,0
5182,4
5183,1
5184,2
5185,3
5186,0
5187,1
5188,0
5189,4
5190,1
5191,2
5192,2
5193,4
5194,3
5195,4
5196,1
5197,4
5198,4
5199,0
5200,1
5201,0
5202,3
5203,2
5204,2
5205,3
5206,1
5207,1
5208,4
5209,2
5210,0
5211,2
5212,3
5213,0
5214,0
5215,0
5216,0
5217,4
5218,3
5219,1
5220,0
5221,3
5222,1
5223,1
5224,0
5225,1
5226,0
5227,0
5228,0
5229,3
5230,1
5231,1
5232,2
5233,4
5234,0
5235,0
5236,1
5237,2
5238,4
5239,1
5240,3
5241,0
5242,1
5243,2
5244,1
5245,2
5246,4
5247,0
5248,1
5249,3
5250,1
5251,1
5252,2
5253,1
5254,4
5255,4
5256,3
5257,2
5258,1
5259,1
5260,1
5261,0
5262,1
5263,1
5264,4
5265,2
5266,2
5267,3
5268,1
5269,2
5270,2
5271,2
5272,1
5273,3
5274,2
5275,3
5276,3
5277,0
5278,3
5279,3
5280,3
5281,4
5282,0
5283,1
5284,2
5285,2
5286,1
5287,0
5288,1
5289,1
5290,3
5291,1
5292,0
5293,2
5294,3
5295,2
5296,2
5297,2
5298,1
5299,1
5300,2
5301,3
5302,1
5303,3
5304,1
5305,1
5306,3
5307,0
5308,1
5309,1
5310,3
5311,4
5312,2
5313,0
5314,0
5315,0
5316,3
5317,1
5318,3
5319,2
5320,4
5321,1
5322,1
5323,2
5324,2
5325,3
5326,1
5327,3
5328,2
5329,1
5330,2
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,1
5338,4
5339,3
5340,4
5341,2
5342,4
5343,3
5344,3
5345,2
5346,3
5347,3
5348,3
5349,2
5350,1
5351,4
5352,2
5353,2
5354,3
5355,4
5356,0
5357,3
5358,0
5359,3
5360,2
5361,4
5362,4
5363,2
5364,3
5365,3
5366,2
5367,1
5368,1
5369,2
5370,2
5371,2
5372,0
5373,0
5374,2
5375,3
5376,1
5377,3
5378,1
5379,4
5380,2
5381,2
5382,2
5383,0
5384,2
5385,0
5386,0
5387,2
5388,4
5389,2
5390,2
5391,2
5392,3
5393,3
5394,2
5395,4
5396,1
5397,3
5398,2
5399,0
5400,3
5401,3
5402,2
5403,2
5404,3
5405,0
5406,3
5407,3
5408,2
5409,4
5410,2
5411,2
5412,2
5413,2
5414,2
5415,2
5416,1
5417,2
5418,0
5419,3
5420,1
5421,3
5422,2
5423,2
5424,1
5425,1
5426,1
5427,4
5428,1
5429,0
5430,1
5431,1
5432,1
5433,2
5434,2
5435,2
5436,4
5437,0
5438,1
5439,2
5440,2
5441,0
5442,1
5443,1
5444,3
5445,4
5446,4
5447,0
5448,0
5449,2
5450,4
5451,2
5452,0
5453,4
5454,0
5455,1
5456,4
5457,0
5458,0
5459,1
5460,4
5461,0
5462,1
5463,2
5464,3
5465,1
5466,2
5467,0
5468,4
5469,2
5470,0
5471,3
5472,4
5473,3
5474,3
5475,3
5476,4
5477,2
5478,3
5479,1
5480,2
5481,2
5482,0
5483,2
5484,2
5485,1
5486,1
5487,1
5488,1
5489,0
5490,4
5491,0
5492,3
5493,0
5494,0
5495,3
5496,1
5497,0
5498,4
5499,2
5500,3
5501,0
5502,2
5503,0
5504,0
5505,0
5506,1
5507,2
5508,2
5509,3
5510,0
5511,2
5512,3
5513,4
5514,4
5515,4
5516,3
5517,1
5518,2
5519,2
5520,2
5521,3
5522,2
5523,4
5524,3
5525,4
5526,2
5527,1
5528,2
5529,0
5530,1
5531,3
5532,2
5533,0
5534,0
5535,1
5536,0
5537,1
5538,2
5539,3
5540,0
5541,1
5542,1
5543,2
5544,3
5545,4
5546,2
5547,3
5548,0
5549,3
5550,4
5551,1
5552,0
5553,2
5554,1
5555,3
5556,1
5557,2
5558,1
5559,3
5560,3
5561,2
5562,2
5563,4
5564,4
5565,0
5566,2
5567,3
5568,2
5569,2
5570,1
5571,1
5572,4
5573,3
5574,0
5575,3
5576,1
5577,1
5578,1
5579,1
5580,0
5581,4
5582,3
5583,3
5584,4
5585,2
5586,3
5587,2
5588,0
5589,0
5590,2
5591,2
5592,2
5593,1
5594,2
5595,0
5596,0
5597,3
5598,0
5599,3
5600,2
5601,2
5602,2
5603,1
5604,2
5605,2
5606,0
5607,2
5608,3
5609,2
5610,2
5611,0
5612,1
5613,0
5614,3
5615,1
5616,0
5617,2
5618,0
5619,3
5620,1
5621,1
5622,0
5623,0
5624,1
5625,0
5626,1
5627,3
5628,2
5629,1
5630,1
5631,1
5632,2
5633,0
5634,1
5635,1
5636,2
5637,0
5638,4
5639,2
5640,0
5641,2
5642,1
5643,0
5644,0
5645,3
5646,2
5647,2
5648,1
5649,4
5650,1
5651,0
5652,1
5653,2
5654,3
5655,4
5656,1
5657,1
5658,1
5659,1
5660,0
5661,0
5662,2
5663,1
5664,1
5665,0
5666,1
5667,1
5668,1
5669,2
5670,3
5671,1
5672,1
5673,3
5674,3
5675,2
5676,0
5677,2
5678,4
5679,1
5680,2
5681,0
5682,2
5683,3
5684,2
5685,1
5686,3
5687,3
5688,2
5689,1
5690,2
5691,2
5692,1
5693,1
5694,3
5695,4
5696,0
5697,3
5698,1
5699,1
5700,2
5701,1
5702,0
5703,2
5704,2
5705,0
5706,0
5707,1
5708,1
5709,3
5710,4
5711,2
5712,2
5713,3
5714,1
5715,2
5716,4
5717,2
5718,3
5719,3
5720,0
5721,2
5722,0
5723,3
5724,1
5725,3
5726,1
5727,2
5728,1
5729,1
5730,3
5731,1
5732,0
5733,1
5734,1
5735,2
5736,2
5737,1
5738,1
5739,1
5740,1
5741,2
5742,3
5743,0
5744,1
5745,2
5746,2
5747,1
5748,3
5749,0
5750,1
5751,4
5752,2
5753,0
5754,2
5755,1
5756,2
5757,3
5758,0
5759,3
5760,2
5761,0
5762,4
5763,1
5764,2
5765,0
5766,1
5767,4
5768,0
5769,1
5770,1
5771,3
5772,4
5773,1
5774,0
5775,2
5776,3
5777,1
5778,1
5779,0
5780,0
5781,1
5782,2
5783,1
5784,2
5785,2
5786,1
5787,1
5788,3
5789,2
5790,0
5791,0
5792,0
5793,3
5794,3
5795,1
5796,2
